"","nudi_num","temp_grp","trial_type","mean_angle","sd_angle","sem_angle","mean_vel","sd_vel","sem_vel","avg_length_m","direction_binom"
"1257",6,"12","conspecific ",162.2156,81.7356041838561,36.5532734274237,0.0011842,0.000457327235139129,0.000204522957146624,0.034,0
"1258",6,"12","predator",163.2648,119.868367287528,37.9057060034209,0.0011406,0.000620400623253502,0.000196187903126909,0.034,0
"1259",7,"16","conspecific",165.222,157.988579789806,64.4985676120021,0.000822428571428571,0.000153240396265538,5.79194256182291e-05,0.0245,0
"1260",7,"16","predator",107.5883,112.663836513813,35.6274333316492,0.0007751,0.00153499941729993,0.000485409436569903,0.0245,0
"1261",8,"12","conspecific",206.989666666667,160.83341904053,65.6599683727544,0.000829142857142857,0.000613410528268366,0.000231847387055265,0.031,1
"1262",8,"12","predator",117.8607,92.5285508731104,29.260096935379,0.00113274,0.000820367159264679,0.000259422874087849,0.031,0
"1263",10,"18","conspecific",226.544,97.0873370338961,36.6955641778858,0.000618857142857143,0.000302829120446624,0.000114458648921456,0.028,1
"1264",10,"18","predator",161.3361,95.6914606087363,30.2602968151889,0.0010752,0.000515838217532073,0.000163122367156275,0.028,0
"1265",11,"12","conspecific",226.030285714286,99.7385570123448,37.6976311398717,0.000682142857142857,0.000315559518195553,0.000119270286997828,0.0155,1
"1266",11,"12","predator",257.2603,14.4842019152669,4.58030681420167,0.0003684,0.000164900104440369,5.2145991643121e-05,0.0155,1
"1267",12,"18","conspecific",147.4105,145.911511978665,59.5681253242873,0.000606,0.000759272458783187,0.000286978014754408,0.0275,0
"1268",12,"18","predator",110.6862,113.304753023575,35.8301089277347,0.0005475,0.000940777722005694,0.00029750003734827,0.0275,0
"1269",13,"18","conspecific",255.0505,15.9149632421819,7.95748162109094,0.001068,0.000644708202729473,0.000322354101364736,0.045,1
"1270",13,"18","predator",170.8029,104.794947406246,33.1390721081291,0.0017657,0.000954543061132161,0.000301853019788697,0.045,0
"1271",14,"16","conspecific",160.902428571429,90.123809584107,34.063598195041,0.00138428571428571,0.000798620834999462,0.000301850303034761,0.0295,0
"1272",14,"16","predator",164.0936,94.4733704198643,29.8751028759549,0.00059391,0.000341755294033611,0.000108072513156676,0.0295,0
"1273",15,"14","conspecific",116.988571428571,85.7138645938861,32.3967956608124,0.000488928571428571,0.000752534408325816,0.000284431271064178,0.024,0
"1274",15,"14","predator",136.7822,73.4002402990314,23.2111940148618,0.00063474,0.000589044243197779,0.000186272145111513,0.024,0
"1275",16,"14","conspecific",258.8668,48.6502819231297,21.7570675009294,0.0009782,0.00118290794231842,0.000529012514029678,0.043,1
"1276",16,"14","predator",189.6579,106.459960409171,33.6655954504331,0.0015758,0.000833371972437545,0.000263535357104971,0.043,1
"1277",17,"12","conspecific",190.164,112.836202631661,42.6480758640382,0.00108042857142857,0.000415621565506755,0.000157090185978031,0.0155,1
"1278",17,"12","predator",148.0197,100.007276834183,31.6250777387011,0.0007941,0.000266804318639044,8.43709336468694e-05,0.0155,0
"1279",18,"14","conspecific",158.706,89.6184015534756,33.8725719150887,0.00156414285714286,0.000543830987400629,0.000205548792558966,0.038,0
"1280",18,"14","predator",104.7488,66.8699615336446,21.1461385494163,0.0004724,0.000308620658918212,9.75944215163506e-05,0.038,0
"1281",19,"16","conspecific",144.644,133.048047638187,50.287435210474,0.00141442857142857,0.00114072664811263,0.000431154146401474,0.037,0
"1282",19,"16","predator",153.1567,115.007499771923,36.3685647280572,0.0011467,0.000660730244165919,0.000208941249052349,0.037,0
"1283",20,"18","conspecific",47.7568571428571,44.9638707869202,16.9947457264333,0.000660142857142857,0.000745555816951673,0.000281793611453103,0.0235,0
"1284",20,"18","predator",35.6397,46.0423558091412,14.5598713196771,0.0003121,0.000476162542275919,0.000150575817004812,0.0235,0
"1285",21,"14","conspecific",173.973857142857,84.5639678220548,31.9621755334322,0.00112942857142857,0.00064684332393114,0.00024448379604917,0.0355,0
"1286",21,"14","predator",176.7267,103.404561676778,32.699393534998,0.0014487,0.000882416637548399,0.00027904464198802,0.0355,0
"1287",22,"16","conspecific",107.910857142857,63.2981235199185,23.924441898679,0.000871142857142857,0.000558557197480386,0.000211114776791185,0.0375,0
"1288",22,"16","predator",183.8158,102.13100731011,32.2966602827255,0.002,0.000666666666666667,0.000210818510677892,0.0375,1
"1289",23,"14","conspecific",198.53575,135.020930124123,67.5104650620616,0.000742,0.000202120426149033,0.000101060213074516,0.0345,1
"1290",23,"14","predator",104.0758,67.6995401507442,21.408474342237,0.00052691,0.000633563867603996,0.000200350486481399,0.0345,0
"1291",24,"18","conspecific",132.296285714286,95.6683058501513,36.159220804338,0.000707285714285714,0.00021765240965487,8.22648783143914e-05,0.0205,0
"1292",24,"18","predator",83.6556,105.023156886893,33.211238282378,0.00039397,0.000649906598503029,0.000205518511764215,0.0205,0
"1293",25,"12","conspecific",197.728,109.096870104814,41.2347410161222,0.000982428571428571,0.000485909407586386,0.000183656493168614,0.031,1
"1294",25,"12","predator",210.1488,101.215316219983,32.007093334933,0.0009294,0.000441354279462656,0.000139568477816447,0.031,1
"1295",28,"16","conspecific",126.600571428571,112.745430196907,42.6137671085727,0.000910714285714286,0.000599459955372532,0.000226574566122514,0.034,0
"1296",28,"16","predator",187.4243,111.873196914135,35.3774111373188,0.00078597,0.00056386918114439,0.000178311091479034,0.034,1
"1297",2,"16","conspecific",155.610142857143,101.933049760498,38.52707143495,0.00137914285714286,0.000589980346726744,0.000222991610836375,0.033,0
"1298",2,"16","predator",159.5565,111.6020349807,35.2916622048797,0.0013106,0.000769406149067073,0.000243307587679099,0.033,0
"1299",3,"18","conspecific",194.911428571429,103.414285146133,39.0869257868841,0.00130228571428571,0.000890101438841985,0.000336426721256666,0.037,1
"1300",3,"18","predator",188.177,104.840056977813,33.1533370071719,0.00094897,0.000788417182362513,0.000249319404267787,0.037,1
"1301",4,"12","conspecific",310.765166666667,100.44002574555,41.004468804767,0.000612571428571429,0.000357753107204236,0.000135217964631863,0.0095,1
"1302",4,"12","predator",135.6125,105.745208417056,33.4395710247106,0.0006865,0.000250525780443185,7.92232078791731e-05,0.0095,0
"1303",5,"14","conspecific",172.933833333333,157.111235928455,64.1403934804564,0.00126542857142857,0.000731670886201088,0.000276545600919189,0.04,0
"1304",5,"14","predator",245.6982,95.6652873672926,30.2520201095178,0.0010775,0.000699965594392562,0.000221348556203408,0.04,1
"1305",6,"12","conspecific ",162.2156,81.7356041838561,36.5532734274237,0.0011842,0.000457327235139129,0.000204522957146624,0.034,0
"1306",6,"12","predator",163.2648,119.868367287528,37.9057060034209,0.0011406,0.000620400623253502,0.000196187903126909,0.034,0
"1307",7,"16","conspecific",165.222,157.988579789806,64.4985676120021,0.000822428571428571,0.000153240396265538,5.79194256182291e-05,0.0245,0
"1308",7,"16","predator",107.5883,112.663836513813,35.6274333316492,0.0007751,0.00153499941729993,0.000485409436569903,0.0245,0
"1309",8,"12","conspecific",206.989666666667,160.83341904053,65.6599683727544,0.000829142857142857,0.000613410528268366,0.000231847387055265,0.031,1
"1310",8,"12","predator",117.8607,92.5285508731104,29.260096935379,0.00113274,0.000820367159264679,0.000259422874087849,0.031,0
"1311",10,"18","conspecific",226.544,97.0873370338961,36.6955641778858,0.000618857142857143,0.000302829120446624,0.000114458648921456,0.028,1
"1312",10,"18","predator",161.3361,95.6914606087363,30.2602968151889,0.0010752,0.000515838217532073,0.000163122367156275,0.028,0
"1313",11,"12","conspecific",226.030285714286,99.7385570123448,37.6976311398717,0.000682142857142857,0.000315559518195553,0.000119270286997828,0.0155,1
"1314",11,"12","predator",257.2603,14.4842019152669,4.58030681420167,0.0003684,0.000164900104440369,5.2145991643121e-05,0.0155,1
"1315",12,"18","conspecific",147.4105,145.911511978665,59.5681253242873,0.000606,0.000759272458783187,0.000286978014754408,0.0275,0
"1316",12,"18","predator",110.6862,113.304753023575,35.8301089277347,0.0005475,0.000940777722005694,0.00029750003734827,0.0275,0
"1317",13,"18","conspecific",255.0505,15.9149632421819,7.95748162109094,0.001068,0.000644708202729473,0.000322354101364736,0.045,1
"1318",13,"18","predator",170.8029,104.794947406246,33.1390721081291,0.0017657,0.000954543061132161,0.000301853019788697,0.045,0
"1319",14,"16","conspecific",160.902428571429,90.123809584107,34.063598195041,0.00138428571428571,0.000798620834999462,0.000301850303034761,0.0295,0
"1320",14,"16","predator",164.0936,94.4733704198643,29.8751028759549,0.00059391,0.000341755294033611,0.000108072513156676,0.0295,0
"1321",15,"14","conspecific",116.988571428571,85.7138645938861,32.3967956608124,0.000488928571428571,0.000752534408325816,0.000284431271064178,0.024,0
"1322",15,"14","predator",136.7822,73.4002402990314,23.2111940148618,0.00063474,0.000589044243197779,0.000186272145111513,0.024,0
"1323",16,"14","conspecific",258.8668,48.6502819231297,21.7570675009294,0.0009782,0.00118290794231842,0.000529012514029678,0.043,1
"1324",16,"14","predator",189.6579,106.459960409171,33.6655954504331,0.0015758,0.000833371972437545,0.000263535357104971,0.043,1
"1325",17,"12","conspecific",190.164,112.836202631661,42.6480758640382,0.00108042857142857,0.000415621565506755,0.000157090185978031,0.0155,1
"1326",17,"12","predator",148.0197,100.007276834183,31.6250777387011,0.0007941,0.000266804318639044,8.43709336468694e-05,0.0155,0
"1327",18,"14","conspecific",158.706,89.6184015534756,33.8725719150887,0.00156414285714286,0.000543830987400629,0.000205548792558966,0.038,0
"1328",18,"14","predator",104.7488,66.8699615336446,21.1461385494163,0.0004724,0.000308620658918212,9.75944215163506e-05,0.038,0
"1329",19,"16","conspecific",144.644,133.048047638187,50.287435210474,0.00141442857142857,0.00114072664811263,0.000431154146401474,0.037,0
"1330",19,"16","predator",153.1567,115.007499771923,36.3685647280572,0.0011467,0.000660730244165919,0.000208941249052349,0.037,0
"1331",20,"18","conspecific",47.7568571428571,44.9638707869202,16.9947457264333,0.000660142857142857,0.000745555816951673,0.000281793611453103,0.0235,0
"1332",20,"18","predator",35.6397,46.0423558091412,14.5598713196771,0.0003121,0.000476162542275919,0.000150575817004812,0.0235,0
"1333",21,"14","conspecific",173.973857142857,84.5639678220548,31.9621755334322,0.00112942857142857,0.00064684332393114,0.00024448379604917,0.0355,0
"1334",21,"14","predator",176.7267,103.404561676778,32.699393534998,0.0014487,0.000882416637548399,0.00027904464198802,0.0355,0
"1335",22,"16","conspecific",107.910857142857,63.2981235199185,23.924441898679,0.000871142857142857,0.000558557197480386,0.000211114776791185,0.0375,0
"1336",22,"16","predator",183.8158,102.13100731011,32.2966602827255,0.002,0.000666666666666667,0.000210818510677892,0.0375,1
"1337",23,"14","conspecific",198.53575,135.020930124123,67.5104650620616,0.000742,0.000202120426149033,0.000101060213074516,0.0345,1
"1338",23,"14","predator",104.0758,67.6995401507442,21.408474342237,0.00052691,0.000633563867603996,0.000200350486481399,0.0345,0
"1339",24,"18","conspecific",132.296285714286,95.6683058501513,36.159220804338,0.000707285714285714,0.00021765240965487,8.22648783143914e-05,0.0205,0
"1340",24,"18","predator",83.6556,105.023156886893,33.211238282378,0.00039397,0.000649906598503029,0.000205518511764215,0.0205,0
"1341",25,"12","conspecific",197.728,109.096870104814,41.2347410161222,0.000982428571428571,0.000485909407586386,0.000183656493168614,0.031,1
"1342",25,"12","predator",210.1488,101.215316219983,32.007093334933,0.0009294,0.000441354279462656,0.000139568477816447,0.031,1
"1343",28,"16","conspecific",126.600571428571,112.745430196907,42.6137671085727,0.000910714285714286,0.000599459955372532,0.000226574566122514,0.034,0
"1344",28,"16","predator",187.4243,111.873196914135,35.3774111373188,0.00078597,0.00056386918114439,0.000178311091479034,0.034,1
"1345",2,"16","conspecific",155.610142857143,101.933049760498,38.52707143495,0.00137914285714286,0.000589980346726744,0.000222991610836375,0.033,0
"1346",2,"16","predator",159.5565,111.6020349807,35.2916622048797,0.0013106,0.000769406149067073,0.000243307587679099,0.033,0
"1347",3,"18","conspecific",194.911428571429,103.414285146133,39.0869257868841,0.00130228571428571,0.000890101438841985,0.000336426721256666,0.037,1
"1348",3,"18","predator",188.177,104.840056977813,33.1533370071719,0.00094897,0.000788417182362513,0.000249319404267787,0.037,1
"1349",4,"12","conspecific",310.765166666667,100.44002574555,41.004468804767,0.000612571428571429,0.000357753107204236,0.000135217964631863,0.0095,1
"1350",4,"12","predator",135.6125,105.745208417056,33.4395710247106,0.0006865,0.000250525780443185,7.92232078791731e-05,0.0095,0
"1351",5,"14","conspecific",172.933833333333,157.111235928455,64.1403934804564,0.00126542857142857,0.000731670886201088,0.000276545600919189,0.04,0
"1352",5,"14","predator",245.6982,95.6652873672926,30.2520201095178,0.0010775,0.000699965594392562,0.000221348556203408,0.04,1
"1353",6,"12","conspecific ",162.2156,81.7356041838561,36.5532734274237,0.0011842,0.000457327235139129,0.000204522957146624,0.034,0
"1354",6,"12","predator",163.2648,119.868367287528,37.9057060034209,0.0011406,0.000620400623253502,0.000196187903126909,0.034,0
"1355",7,"16","conspecific",165.222,157.988579789806,64.4985676120021,0.000822428571428571,0.000153240396265538,5.79194256182291e-05,0.0245,0
"1356",7,"16","predator",107.5883,112.663836513813,35.6274333316492,0.0007751,0.00153499941729993,0.000485409436569903,0.0245,0
"1357",8,"12","conspecific",206.989666666667,160.83341904053,65.6599683727544,0.000829142857142857,0.000613410528268366,0.000231847387055265,0.031,1
"1358",8,"12","predator",117.8607,92.5285508731104,29.260096935379,0.00113274,0.000820367159264679,0.000259422874087849,0.031,0
"1359",10,"18","conspecific",226.544,97.0873370338961,36.6955641778858,0.000618857142857143,0.000302829120446624,0.000114458648921456,0.028,1
"1360",10,"18","predator",161.3361,95.6914606087363,30.2602968151889,0.0010752,0.000515838217532073,0.000163122367156275,0.028,0
"1361",11,"12","conspecific",226.030285714286,99.7385570123448,37.6976311398717,0.000682142857142857,0.000315559518195553,0.000119270286997828,0.0155,1
"1362",11,"12","predator",257.2603,14.4842019152669,4.58030681420167,0.0003684,0.000164900104440369,5.2145991643121e-05,0.0155,1
"1363",12,"18","conspecific",147.4105,145.911511978665,59.5681253242873,0.000606,0.000759272458783187,0.000286978014754408,0.0275,0
"1364",12,"18","predator",110.6862,113.304753023575,35.8301089277347,0.0005475,0.000940777722005694,0.00029750003734827,0.0275,0
"1365",13,"18","conspecific",255.0505,15.9149632421819,7.95748162109094,0.001068,0.000644708202729473,0.000322354101364736,0.045,1
"1366",13,"18","predator",170.8029,104.794947406246,33.1390721081291,0.0017657,0.000954543061132161,0.000301853019788697,0.045,0
"1367",14,"16","conspecific",160.902428571429,90.123809584107,34.063598195041,0.00138428571428571,0.000798620834999462,0.000301850303034761,0.0295,0
"1368",14,"16","predator",164.0936,94.4733704198643,29.8751028759549,0.00059391,0.000341755294033611,0.000108072513156676,0.0295,0
"1369",15,"14","conspecific",116.988571428571,85.7138645938861,32.3967956608124,0.000488928571428571,0.000752534408325816,0.000284431271064178,0.024,0
"1370",15,"14","predator",136.7822,73.4002402990314,23.2111940148618,0.00063474,0.000589044243197779,0.000186272145111513,0.024,0
"1371",16,"14","conspecific",258.8668,48.6502819231297,21.7570675009294,0.0009782,0.00118290794231842,0.000529012514029678,0.043,1
"1372",16,"14","predator",189.6579,106.459960409171,33.6655954504331,0.0015758,0.000833371972437545,0.000263535357104971,0.043,1
"1373",17,"12","conspecific",190.164,112.836202631661,42.6480758640382,0.00108042857142857,0.000415621565506755,0.000157090185978031,0.0155,1
"1374",17,"12","predator",148.0197,100.007276834183,31.6250777387011,0.0007941,0.000266804318639044,8.43709336468694e-05,0.0155,0
"1375",18,"14","conspecific",158.706,89.6184015534756,33.8725719150887,0.00156414285714286,0.000543830987400629,0.000205548792558966,0.038,0
"1376",18,"14","predator",104.7488,66.8699615336446,21.1461385494163,0.0004724,0.000308620658918212,9.75944215163506e-05,0.038,0
"1377",19,"16","conspecific",144.644,133.048047638187,50.287435210474,0.00141442857142857,0.00114072664811263,0.000431154146401474,0.037,0
"1378",19,"16","predator",153.1567,115.007499771923,36.3685647280572,0.0011467,0.000660730244165919,0.000208941249052349,0.037,0
"1379",20,"18","conspecific",47.7568571428571,44.9638707869202,16.9947457264333,0.000660142857142857,0.000745555816951673,0.000281793611453103,0.0235,0
"1380",20,"18","predator",35.6397,46.0423558091412,14.5598713196771,0.0003121,0.000476162542275919,0.000150575817004812,0.0235,0
"1381",21,"14","conspecific",173.973857142857,84.5639678220548,31.9621755334322,0.00112942857142857,0.00064684332393114,0.00024448379604917,0.0355,0
"1382",21,"14","predator",176.7267,103.404561676778,32.699393534998,0.0014487,0.000882416637548399,0.00027904464198802,0.0355,0
"1383",22,"16","conspecific",107.910857142857,63.2981235199185,23.924441898679,0.000871142857142857,0.000558557197480386,0.000211114776791185,0.0375,0
"1384",22,"16","predator",183.8158,102.13100731011,32.2966602827255,0.002,0.000666666666666667,0.000210818510677892,0.0375,1
"1385",23,"14","conspecific",198.53575,135.020930124123,67.5104650620616,0.000742,0.000202120426149033,0.000101060213074516,0.0345,1
"1386",23,"14","predator",104.0758,67.6995401507442,21.408474342237,0.00052691,0.000633563867603996,0.000200350486481399,0.0345,0
"1387",24,"18","conspecific",132.296285714286,95.6683058501513,36.159220804338,0.000707285714285714,0.00021765240965487,8.22648783143914e-05,0.0205,0
"1388",24,"18","predator",83.6556,105.023156886893,33.211238282378,0.00039397,0.000649906598503029,0.000205518511764215,0.0205,0
"1389",25,"12","conspecific",197.728,109.096870104814,41.2347410161222,0.000982428571428571,0.000485909407586386,0.000183656493168614,0.031,1
"1390",25,"12","predator",210.1488,101.215316219983,32.007093334933,0.0009294,0.000441354279462656,0.000139568477816447,0.031,1
"1391",28,"16","conspecific",126.600571428571,112.745430196907,42.6137671085727,0.000910714285714286,0.000599459955372532,0.000226574566122514,0.034,0
"1392",28,"16","predator",187.4243,111.873196914135,35.3774111373188,0.00078597,0.00056386918114439,0.000178311091479034,0.034,1
"1393",2,"16","conspecific",155.610142857143,101.933049760498,38.52707143495,0.00137914285714286,0.000589980346726744,0.000222991610836375,0.033,0
"1394",2,"16","predator",159.5565,111.6020349807,35.2916622048797,0.0013106,0.000769406149067073,0.000243307587679099,0.033,0
"1395",3,"18","conspecific",194.911428571429,103.414285146133,39.0869257868841,0.00130228571428571,0.000890101438841985,0.000336426721256666,0.037,1
"1396",3,"18","predator",188.177,104.840056977813,33.1533370071719,0.00094897,0.000788417182362513,0.000249319404267787,0.037,1
"1397",4,"12","conspecific",310.765166666667,100.44002574555,41.004468804767,0.000612571428571429,0.000357753107204236,0.000135217964631863,0.0095,1
"1398",4,"12","predator",135.6125,105.745208417056,33.4395710247106,0.0006865,0.000250525780443185,7.92232078791731e-05,0.0095,0
"1399",5,"14","conspecific",172.933833333333,157.111235928455,64.1403934804564,0.00126542857142857,0.000731670886201088,0.000276545600919189,0.04,0
"1400",5,"14","predator",245.6982,95.6652873672926,30.2520201095178,0.0010775,0.000699965594392562,0.000221348556203408,0.04,1
"1401",6,"12","conspecific ",162.2156,81.7356041838561,36.5532734274237,0.0011842,0.000457327235139129,0.000204522957146624,0.034,0
"1402",6,"12","predator",163.2648,119.868367287528,37.9057060034209,0.0011406,0.000620400623253502,0.000196187903126909,0.034,0
"1403",7,"16","conspecific",165.222,157.988579789806,64.4985676120021,0.000822428571428571,0.000153240396265538,5.79194256182291e-05,0.0245,0
"1404",7,"16","predator",107.5883,112.663836513813,35.6274333316492,0.0007751,0.00153499941729993,0.000485409436569903,0.0245,0
"1405",8,"12","conspecific",206.989666666667,160.83341904053,65.6599683727544,0.000829142857142857,0.000613410528268366,0.000231847387055265,0.031,1
"1406",8,"12","predator",117.8607,92.5285508731104,29.260096935379,0.00113274,0.000820367159264679,0.000259422874087849,0.031,0
"1407",10,"18","conspecific",226.544,97.0873370338961,36.6955641778858,0.000618857142857143,0.000302829120446624,0.000114458648921456,0.028,1
"1408",10,"18","predator",161.3361,95.6914606087363,30.2602968151889,0.0010752,0.000515838217532073,0.000163122367156275,0.028,0
"1409",11,"12","conspecific",226.030285714286,99.7385570123448,37.6976311398717,0.000682142857142857,0.000315559518195553,0.000119270286997828,0.0155,1
"1410",11,"12","predator",257.2603,14.4842019152669,4.58030681420167,0.0003684,0.000164900104440369,5.2145991643121e-05,0.0155,1
"1411",12,"18","conspecific",147.4105,145.911511978665,59.5681253242873,0.000606,0.000759272458783187,0.000286978014754408,0.0275,0
"1412",12,"18","predator",110.6862,113.304753023575,35.8301089277347,0.0005475,0.000940777722005694,0.00029750003734827,0.0275,0
"1413",13,"18","conspecific",255.0505,15.9149632421819,7.95748162109094,0.001068,0.000644708202729473,0.000322354101364736,0.045,1
"1414",13,"18","predator",170.8029,104.794947406246,33.1390721081291,0.0017657,0.000954543061132161,0.000301853019788697,0.045,0
"1415",14,"16","conspecific",160.902428571429,90.123809584107,34.063598195041,0.00138428571428571,0.000798620834999462,0.000301850303034761,0.0295,0
"1416",14,"16","predator",164.0936,94.4733704198643,29.8751028759549,0.00059391,0.000341755294033611,0.000108072513156676,0.0295,0
"1417",15,"14","conspecific",116.988571428571,85.7138645938861,32.3967956608124,0.000488928571428571,0.000752534408325816,0.000284431271064178,0.024,0
"1418",15,"14","predator",136.7822,73.4002402990314,23.2111940148618,0.00063474,0.000589044243197779,0.000186272145111513,0.024,0
"1419",16,"14","conspecific",258.8668,48.6502819231297,21.7570675009294,0.0009782,0.00118290794231842,0.000529012514029678,0.043,1
"1420",16,"14","predator",189.6579,106.459960409171,33.6655954504331,0.0015758,0.000833371972437545,0.000263535357104971,0.043,1
"1421",17,"12","conspecific",190.164,112.836202631661,42.6480758640382,0.00108042857142857,0.000415621565506755,0.000157090185978031,0.0155,1
"1422",17,"12","predator",148.0197,100.007276834183,31.6250777387011,0.0007941,0.000266804318639044,8.43709336468694e-05,0.0155,0
"1423",18,"14","conspecific",158.706,89.6184015534756,33.8725719150887,0.00156414285714286,0.000543830987400629,0.000205548792558966,0.038,0
"1424",18,"14","predator",104.7488,66.8699615336446,21.1461385494163,0.0004724,0.000308620658918212,9.75944215163506e-05,0.038,0
"1425",19,"16","conspecific",144.644,133.048047638187,50.287435210474,0.00141442857142857,0.00114072664811263,0.000431154146401474,0.037,0
"1426",19,"16","predator",153.1567,115.007499771923,36.3685647280572,0.0011467,0.000660730244165919,0.000208941249052349,0.037,0
"1427",20,"18","conspecific",47.7568571428571,44.9638707869202,16.9947457264333,0.000660142857142857,0.000745555816951673,0.000281793611453103,0.0235,0
"1428",20,"18","predator",35.6397,46.0423558091412,14.5598713196771,0.0003121,0.000476162542275919,0.000150575817004812,0.0235,0
"1429",21,"14","conspecific",173.973857142857,84.5639678220548,31.9621755334322,0.00112942857142857,0.00064684332393114,0.00024448379604917,0.0355,0
"1430",21,"14","predator",176.7267,103.404561676778,32.699393534998,0.0014487,0.000882416637548399,0.00027904464198802,0.0355,0
"1431",22,"16","conspecific",107.910857142857,63.2981235199185,23.924441898679,0.000871142857142857,0.000558557197480386,0.000211114776791185,0.0375,0
"1432",22,"16","predator",183.8158,102.13100731011,32.2966602827255,0.002,0.000666666666666667,0.000210818510677892,0.0375,1
"1433",23,"14","conspecific",198.53575,135.020930124123,67.5104650620616,0.000742,0.000202120426149033,0.000101060213074516,0.0345,1
"1434",23,"14","predator",104.0758,67.6995401507442,21.408474342237,0.00052691,0.000633563867603996,0.000200350486481399,0.0345,0
"1435",24,"18","conspecific",132.296285714286,95.6683058501513,36.159220804338,0.000707285714285714,0.00021765240965487,8.22648783143914e-05,0.0205,0
"1436",24,"18","predator",83.6556,105.023156886893,33.211238282378,0.00039397,0.000649906598503029,0.000205518511764215,0.0205,0
"1437",25,"12","conspecific",197.728,109.096870104814,41.2347410161222,0.000982428571428571,0.000485909407586386,0.000183656493168614,0.031,1
"1438",25,"12","predator",210.1488,101.215316219983,32.007093334933,0.0009294,0.000441354279462656,0.000139568477816447,0.031,1
"1439",28,"16","conspecific",126.600571428571,112.745430196907,42.6137671085727,0.000910714285714286,0.000599459955372532,0.000226574566122514,0.034,0
"1440",28,"16","predator",187.4243,111.873196914135,35.3774111373188,0.00078597,0.00056386918114439,0.000178311091479034,0.034,1
"1441",2,"16","conspecific",155.610142857143,101.933049760498,38.52707143495,0.00137914285714286,0.000589980346726744,0.000222991610836375,0.033,0
"1442",2,"16","predator",159.5565,111.6020349807,35.2916622048797,0.0013106,0.000769406149067073,0.000243307587679099,0.033,0
"1443",3,"18","conspecific",194.911428571429,103.414285146133,39.0869257868841,0.00130228571428571,0.000890101438841985,0.000336426721256666,0.037,1
"1444",3,"18","predator",188.177,104.840056977813,33.1533370071719,0.00094897,0.000788417182362513,0.000249319404267787,0.037,1
"1445",4,"12","conspecific",310.765166666667,100.44002574555,41.004468804767,0.000612571428571429,0.000357753107204236,0.000135217964631863,0.0095,1
"1446",4,"12","predator",135.6125,105.745208417056,33.4395710247106,0.0006865,0.000250525780443185,7.92232078791731e-05,0.0095,0
"1447",5,"14","conspecific",172.933833333333,157.111235928455,64.1403934804564,0.00126542857142857,0.000731670886201088,0.000276545600919189,0.04,0
"1448",5,"14","predator",245.6982,95.6652873672926,30.2520201095178,0.0010775,0.000699965594392562,0.000221348556203408,0.04,1
"1449",6,"12","conspecific ",162.2156,81.7356041838561,36.5532734274237,0.0011842,0.000457327235139129,0.000204522957146624,0.034,0
"1450",6,"12","predator",163.2648,119.868367287528,37.9057060034209,0.0011406,0.000620400623253502,0.000196187903126909,0.034,0
"1451",7,"16","conspecific",165.222,157.988579789806,64.4985676120021,0.000822428571428571,0.000153240396265538,5.79194256182291e-05,0.0245,0
"1452",7,"16","predator",107.5883,112.663836513813,35.6274333316492,0.0007751,0.00153499941729993,0.000485409436569903,0.0245,0
"1453",8,"12","conspecific",206.989666666667,160.83341904053,65.6599683727544,0.000829142857142857,0.000613410528268366,0.000231847387055265,0.031,1
"1454",8,"12","predator",117.8607,92.5285508731104,29.260096935379,0.00113274,0.000820367159264679,0.000259422874087849,0.031,0
"1455",10,"18","conspecific",226.544,97.0873370338961,36.6955641778858,0.000618857142857143,0.000302829120446624,0.000114458648921456,0.028,1
"1456",10,"18","predator",161.3361,95.6914606087363,30.2602968151889,0.0010752,0.000515838217532073,0.000163122367156275,0.028,0
"1457",11,"12","conspecific",226.030285714286,99.7385570123448,37.6976311398717,0.000682142857142857,0.000315559518195553,0.000119270286997828,0.0155,1
"1458",11,"12","predator",257.2603,14.4842019152669,4.58030681420167,0.0003684,0.000164900104440369,5.2145991643121e-05,0.0155,1
"1459",12,"18","conspecific",147.4105,145.911511978665,59.5681253242873,0.000606,0.000759272458783187,0.000286978014754408,0.0275,0
"1460",12,"18","predator",110.6862,113.304753023575,35.8301089277347,0.0005475,0.000940777722005694,0.00029750003734827,0.0275,0
"1461",13,"18","conspecific",255.0505,15.9149632421819,7.95748162109094,0.001068,0.000644708202729473,0.000322354101364736,0.045,1
"1462",13,"18","predator",170.8029,104.794947406246,33.1390721081291,0.0017657,0.000954543061132161,0.000301853019788697,0.045,0
"1463",14,"16","conspecific",160.902428571429,90.123809584107,34.063598195041,0.00138428571428571,0.000798620834999462,0.000301850303034761,0.0295,0
"1464",14,"16","predator",164.0936,94.4733704198643,29.8751028759549,0.00059391,0.000341755294033611,0.000108072513156676,0.0295,0
"1465",15,"14","conspecific",116.988571428571,85.7138645938861,32.3967956608124,0.000488928571428571,0.000752534408325816,0.000284431271064178,0.024,0
"1466",15,"14","predator",136.7822,73.4002402990314,23.2111940148618,0.00063474,0.000589044243197779,0.000186272145111513,0.024,0
"1467",16,"14","conspecific",258.8668,48.6502819231297,21.7570675009294,0.0009782,0.00118290794231842,0.000529012514029678,0.043,1
"1468",16,"14","predator",189.6579,106.459960409171,33.6655954504331,0.0015758,0.000833371972437545,0.000263535357104971,0.043,1
"1469",17,"12","conspecific",190.164,112.836202631661,42.6480758640382,0.00108042857142857,0.000415621565506755,0.000157090185978031,0.0155,1
